ID;SPPname;X10;X11;X13;X14;X15;X16;X20;X21;X30;X32;X40;X41;X50;X60;X70;X90;X91;X92;X100;X101;X110;X120;X130;X131;X132;X133;X134;X136;X140;X141;X144;X150;X151;X152;X180;X185;X190;X200;X201;X202;X203;X210;X220
M180;Myotis_capaccinii;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;1;1;1;0;2;NA
M181;Myotis_dasycneme;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;2;NA
M182;Myotis_daubentonii;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;0;0;0;0;2;NA
M189;Myotis_punicus;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;1;1;0;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;1;NA
M221;Rangifer_tarandus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;2;0;0;0;0;0;0;1;1;1;2;2;2;1;1;0;0;0;0;0;0;0
M227;Rhinolophus_hipposideros;0;0;0;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;NA
M231;Rupicapra_pyrenaica;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;2;2;0;0;NA
M232;Rupicapra_rupicapra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;2;2;0;0;NA
M239;Sicista_kazbegica;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M24;Arvicola_scherman;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M242;Sicista_strandi;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M243;Sicista_subtilis;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M26;Barbastella_barbastellus;0;0;0;0;0;0;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
M27;Barbastella_leucomelas;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;NA
M281;Talpa_caucasica;0;0;0;0;0;0;1;1;1;1;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;NA
M284;Talpa_levantis;0;0;0;0;0;0;1;1;1;1;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M285;Talpa_occidentalis;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M61;Dicrostonyx_torquatus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0
M65;Dryomys_laniger;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;2;2;0;0;NA
M78;Felis_chaus;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;0;0;0;0;0;0;NA
M89;Hyaena_hyaena;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;NA
M94;Lemmus_lemmus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;1;1;0;0;0;0;0;0;NA
M95;Lemmus_sibiricus;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;1;1;0;0;0;0;0;0;0
R104;Dolichophis_cypriensis;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
R110;Iberolacerta_cyreni;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;2;2;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R112;Iberolacerta_horvathi;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;1;1;2;2;0;0;0;0;0;0;1;1;1;2;2;2;0;0;0;2;2;2;0;0;0
R15;Archaeolacerta_bedriagae;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;2;2;2;0;0;0
R167;Podarcis_carbonelli;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
R173;Podarcis_melisellensis;0;0;0;0;0;0;2;2;2;2;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;2;2;2;0;0;0
R198;Emys_trinacris;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
R199;Testudo_marginata;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0
R206;Vipera_ammodytes;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
R207;Vipera_aspis;0;0;0;0;0;0;1;1;1;1;2;2;2;2;1;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0
R213;Vipera_latastei;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
R216;Vipera_transcaucasiana;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;1;1;2;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R67;Eirenis_lineomaculatus;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0
R80;Emys_orbicularis;0;0;0;0;0;0;1;1;2;2;1;1;1;1;1;0;0;0;1;1;2;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
R9;Algyroides_marchi;0;0;0;0;0;0;0;0;0;0;2;2;2;2;1;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0
R91;Eumeces_schneideri;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;1;1;1;0;0;0
B418;Parus_ater;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R100;Gloydius_intermedius;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;2;2;1;0;1;2;1;1;1;1;1;2;2;2;2;2;2;2;0;0;0;2;2;2;2;0;0
B310;Motacilla_alba;2;2;2;2;2;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;2;2;2;2;1;0;0
M143;Microtus_lusitanicus;2;2;2;2;2;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;NA
M54;Crocidura_russula;2;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;1;0;0;0;0;0;NA
B343;Cisticola_juncidis;1;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0
B161;Vanellus_vanellus;1;2;2;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;2;2;2;2;2;1;1;1;1;2;0;0
M127;Micromys_minutus;1;2;2;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;NA
B150;Gallinula_chloropus;1;2;2;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;2;0
B144;Rallus_aquaticus;0;2;2;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;1;2;0
B146;Porzana_parva;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0
B147;Porzana_pusilla;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0
B148;Porzana_porzana;0;2;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0
B156;Himantopus_himantopus;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;1;1;1;1;1;0;2;2;2;2;1;0
B178;Gallinago_gallinago;0;2;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;1;1;1;2;0;2;2;2;2;2;0;0;0;0;1;1;0
B179;Limosa_limosa;0;2;2;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;1;1;2;0;2;2;2;2;2;0;0;0;0;0;0;0
B217;Larus_ridibundus;0;2;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;1;2;2;1;2;2;2;2;1;0
B220;Larus_minutus;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;2;0;1;1;1;0;2;0
B229;Sterna_hirundo;0;2;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;2;2;0;2;2;2;2;1;0
B233;Chlidonias_hybrida;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;2;0;0;0;0;0;1;0
B234;Chlidonias_leucopterus;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;2;0;0;0;0;0;1;0
B235;Chlidonias_niger;0;2;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;2;2;0;0;0;0;0;1;0
B27;Phalacrocorax_pygmaeus;0;2;2;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;2;0
B30;Ardea_cinerea;0;2;2;0;0;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;1;0
B345;Cettia_cetti;0;2;2;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0
B346;Locustella_lanceolata;0;2;2;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
B38;Botaurus_stellaris;0;2;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0
B467;Emberiza_schoeniclus;0;2;2;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
B96;Circus_aeruginosus;0;2;2;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;2;2;0;0;0;0;1;2;0
B163;Hoplopterus_indicus;2;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;2;2;0;1;1;1;1;0;0
B249;Streptopelia_decaocto;2;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
B307;Hirundo_rustica;2;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;2;1;1;1;0;0;0
B447;Corvus_frugilegus;2;1;1;2;2;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;2;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;2;0;0;0;0;0;0
M138;Microtus_gerbei;2;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M141;Microtus_levis;2;1;1;2;2;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;NA
M46;Cricetus_cricetus;2;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;1;1;1;0;0;0;0;0;0;0;0;NA
M56;Crocidura_sicula;2;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;0;0;1;0;0;0;0;0;NA
B160;Glareola_nordmanni;1;1;1;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;1;1;0;1;1;1;1;0;0
B309;Delichon_urbicum;1;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;2;2;2;2;0;0;0
B97;Circus_cyaneus;1;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;0;2;2;2;1;1;0;2;2;2;1;0;0
B99;Circus_pygargus;1;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;1;0;2;2;2;1;1;0;0;0;0;2;0;0
M10;Allocricetulus_eversmanni;1;1;1;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;0;0;0;0;0;0;0;0;NA
B159;Glareola_pratincola;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;1;1;0;1;1;1;2;0;0
B271;Apus_apus;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;2;2;2;2;0;0;0
B273;Apus_pallidus;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;2;2;2;2;0;0;0
B312;Motacilla_flava;1;1;1;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;0;2;2;2;2;2;1;1;1;1;0;0;0
M93;Lagurus_lagurus;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;2;0;0;0;1;1;1;0;0;NA
B344;Prinia_gracilis;0;1;1;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;0;0;2;2;2;1;1;0;0;0;0;0;0;0
B207;Larus_canus;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;2;2;2;1;1;1;2;2;2;0;1;0
B224;Gelochelidon_nilotica;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;2;2;0;2;2;2;1;1;0
B155;Haematopus_ostralegus;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;1;1;1;1;1;0;2;2;2;2;1;0
B157;Recurvirostra_avosetta;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;2;2;2;2;1;0
B162;Hoplopterus_spinosus;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;2;2;2;2;2;0;1;1;1;1;1;0
B305;Riparia_riparia;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;2;2;2;1;1;0
B313;Motacilla_cinerea;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;1;1;1;1;0;1;1;1;2;2;0;2;2;2;0;0;0
B32;Egretta_alba;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0
B412;Panurus_biarmicus;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0
B51;Anser_anser;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;1;1;1;2;2;0;1;1;1;1;2;0
B115;Falco_tinnunculus;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;2;2;2;0;0;2;2;2;2;1;0;0
B116;Falco_vespertinus;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;0;2;2;2;0;0;0;2;2;2;0;0;0
B303;Alauda_arvensis;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;2;2;2;0;0;0;1;1;1;0;0;0
B446;Corvus_monedula;2;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;2;2;2;2;0;0;0
B451;Sturnus_vulgaris;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;1;1;1;0;0;0
B488;Serinus_serinus;2;0;0;2;2;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;1;2;2;2;2;2;2;2;1;1;0;2;2;2;0;0;2;0;0;0;0;0;0
B498;Passer_italiae;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;2;1;1;1;1;0;0
B499;Passer_domesticus;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;2;1;1;1;1;0;0
B500;Passer_hispaniolensis;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;2;1;1;1;1;0;0
M123;Mesocricetus_auratus;2;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA
M132;Microtus_brachycercus;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;1;0;0;0;0;0;NA
M139;Microtus_gregalis;2;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M149;Microtus_savii;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;2;2;2;2;2;2;0;0;1;0;0;0;0;0;NA
M159;Mus_musculus;2;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;2;0;0;0;0;0;NA
M130;Microtus_arvalis;2;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
B114;Falco_naumanni;1;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;2;0;0;1;2;2;2;0;0;0
B145;Crex_crex;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;0;1;1;1;1;1;0;0;0;0;0;0;0
B254;Tyto_alba;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;0;1;1;1;0;0;2;2;2;2;0;0;0
B264;Athene_noctua;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;2;2;2;0;0;2;1;1;1;0;0;0
B301;Galerida_cristata;1;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;2;2;2;1;0;0
B402;Saxicola_torquata;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;1;0;2;2;2;0;0;1;0;0;0;0;0;0
B452;Sturnus_unicolor;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;2;1;1;1;0;0;0
B484;Carduelis_carduelis;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;1;0;0;2;2;2;1;1;2;0;0;0;0;0;0
B507;Galerida_theklae;1;0;0;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;2;2;2;0;0;0;2;2;2;1;0;0
M158;Mus_macedonicus;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;1;1;1;1;1;0;0;0;1;1;1;0;0;NA
M161;Mus_spretus;1;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;0;0;0;0;NA
B158;Burhinus_oedicnemus;1;0;0;1;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;1;0;2;2;2;1;1;0;2;2;2;1;0;0
B250;Streptopelia_senegalensis;1;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0
B251;Clamator_glandarius;1;0;0;1;1;1;2;2;2;2;1;1;1;1;0;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
B274;Apus_affinis;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;2;2;2;2;0;0;0
B280;Merops_apiaster;1;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;1;0;0;2;2;2;2;2;0;2;2;2;1;0;0
B318;Anthus_pratensis;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;2;0;1;1;1;2;2;0;0;0;0;0;0;0
B480;Carduelis_chloris;1;0;0;1;1;1;2;2;2;2;1;1;1;1;0;0;0;0;0;0;1;2;2;2;2;2;2;2;1;1;0;2;2;2;0;0;2;0;0;0;1;0;0
M117;Meriones_libycus;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;2;2;0;0;NA
M119;Meriones_persicus;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;1;1;1;0;0;NA
M120;Meriones_tamariscinus;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;1;1;1;0;0;NA
M124;Mesocricetus_brandti;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;2;2;2;0;0;0;1;1;1;0;0;NA
M126;Mesocricetus_raddei;1;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;NA
M151;Microtus_socialis;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M154;Microtus_thomasi;1;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
M160;Mus_spicilegus;1;0;0;1;1;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;0;0;NA
